"id";"polarity";"tweet"
"1985636459";"0";"Missed the Taylor Swift special on NBC cause i was at work "
"2062615979";"4";"@ddlovato I HAVE A SURPRISE FOR YOU WHEN U COME TO LONDON  cnt wait to seeya ! &lt;3"
"2241991093";"0";"Dropped my iPhone, now it has a horrible scratch  think it's trying to commit suicide because it knows it's not a 3GS."
"2233230835";"0";"wow, wife's weds surgery w/complications.  grandpa passed away today.  now 5yr old is running fever. can I get a do-over for this week? "
"1467890079";"0";"@jokerrrr It stillllll hasn't arrived "
"1823969546";"4";"i think all musicians should release instrumental versions of their previous albums, like taylor swift did. i love instrumental versions! "
"1467981584";"0";"I'm tired. I feel like crap. And the world feels all crummy. Make me happy, USB disco mouse. "
"1678941064";"0";"okay; my computer officially hates me.. -.- can't go on the internet; can't render vids on sony vegas.. ugh.. "
"1976468642";"4";"Moments away of ending our 14 year wait to go back to the finals. Sorry Lebron had his chance last year. Our turn now "
"2214434036";"0";"Good morning. I finally have a fever to go along with my colds. Might have to skip rehearsals tonight.  This sucls!"
"1985569068";"0";"Just listening to my ipod the climb. wel it just ran out of batry "
"1822359201";"0";"has a massive headache "
"1467820206";"0";"is strangely sad about LiLo and SamRo breaking up. "
"2185067138";"0";"promotion was pretty boring. im gonna miss some people.. im so fuckin sick.my head hurts and i gt a fever "
"1467982039";"0";"@emitstop So true, I have it and don't use it "
"1468060774";"0";"@lenesha but Im not feeling well, mommy... "
"1554518532";"0";"I hope since @oprah is friends with @ev she doesn't make a call to get me destroyed  #herebeforeoprah"
"1468024387";"4";"going to pick up @30comau in a sec its our anniversary today "
"1469955844";"4";"Got me a spangly new PSP-3000 today, in Mystic Silver, with a copy of Resistance Retribution. Happy bunny! "
"1932699900";"0";"Slow, unproductive day at work today. I guess I'll just try out Marvel Ultimate Alliance on PSP. "
"2236747393";"0";"TGIF! it's been a long long first week back at work. Wish I were on line for the new iPhone  #squarespace #unc.. http://tinyurl.com/muu2rr"
"2001350611";"0";"damn it 150 on xbox . . . but lets see how much it really costs in vegas "
"1468048178";"0";"l want, but I can't sleep "
"1468006048";"4";"@ShawnORourke lol tru dat! thanks bro! "
"1565434119";"0";"at work, ready to start my day...I miss my babies already. What am I going to do without them for 6 days while I'm in Vegas? "
"2174569897";"0";"Anyone using #TweetDeck?  Their latest version update v0.25.1b still does not allow me to response #Facebook status... "
"2175852153";"4";"@nickjonas Are You Gunna Go Shopping? =D London Rocks For Shopping  x"
"1752606312";"0";"@DXPetti awww doesn't work on iPhone yet hurry up YouTube "
"2000611233";"0";"my dog has cancer. "
"2015302631";"0";"JTH and CR dropped from the England team. "
"1975317482";"0";"Southend Tommorow Supporting People At The Race For Life Marathon. My Cousin &amp; Aunty Are Running For My Grandad Who Died Of Lung Cancer "
"1833746999";"4";"@DwightHoward great job Dwight! I pray you also win against the Cavs. "
"2052006438";"0";"So tired from my cancer walk  ready for bed!"
"2298313138";"0";"@nattysweetie jealous i was stuck inside  hows london? xxx"
"2175019150";"0";"Facebook Make me SAD  T.T"
"1795355626";"0";"Wishing i had gotten off my butt to try to see Obama today...Draggin` @ work...I didnt have pancakes "
"1468022707";"0";"aww this earthquake in Italy has made me sad  just saw the pics on the news, it's terrible."
"2254764018";"0";"Got a bad headache boo  FML!"
"1976991501";"0";"@SongzYuuup the Cavs arent doing their job offensively...cant win, if you dont make shots..i think its a wrap "
"1467856044";"0";"Crazy wind today = no birding  http://ff.im/1XTTi"
"1973588535";"4";"Can't wait to see stuff on LittleBigPlanet Portable for PSP. "
"2052352736";"4";"@Alex_Jeffreys Welcome back. Emailed you earlier this morning with some stuff. We'll speak real soon. What a time in Vegas we all had "
"1556588646";"4";"you guys should check out fred on youtube hes our favorite youtube star "
"2211603056";"0";"@ddlovato OOh demi... I want to go to your show... but I can't because I'm from Brazil..  so come back!! i miss you!! :/"
"1467927016";"0";"I'm so upset that I missed my chat and quiz online because my free internet has ceased "
"2067069136";"4";"On the bus and ready to go  about to watch twilight on Meredith's ipod."
"1467917902";"4";"@stevonelson  I like that one. I've used it on a project here."
"1983855776";"0";"@ian_si I stick to main roads. That said, I just lost my ipod while jogging.. too dark to find it. Rather upset "
"2207654001";"0";"@TheEllenShow Josiah Leming's mom lost her battle to cancer yesterday  Such an amazing woman. I hope you will have him on your show again."
"2197389419";"0";"NEED Starbucks.....oh yeah, we don't have one!!!  "
"1468023130";"4";"ok... headed to bed. tomorrow I open shop for freddy and eddy "
"1467995609";"0";"should've been asleep two hours ago "
"1753789771";"0";"why is Project Gotham Racing for XBOX only "
"1467951332";"4";"im going to danniis party nd im gona dress up as a giant duck  yaay!!"
"2061652623";"4";"wants the new psp. It's SOOOOO COOL!! "
"1998009545";"0";"@lamilondon its reggae night @ sway lil sis I'm sad  Grrr. @mightyxtra can u let me know these things in advance lol"
"1679041724";"4";"@ddlovato  ohh myy goshh!! ,, are you the opening act for the jonas brothers at wembley in London on the 15th of june ?? xx "
"2192247079";"0";"I'm clearly a lakers hater... Just FYI "
"2233988094";"0";"@SallytheShizzle  poor salsal *HUGS* i get headaches from my short sited..ness, when i dont wear my glasses and try focus long distances."
"2240323258";"0";"Where's DotP for the PS3?  I can't afford an XBOX360 "
"2033941885";"0";"I've just noticed that my right eye is majorly swollen, damn hay fever! And just saw the must shocking news on T.V,David Carradine died.  "
"2175551416";"4";"It's Amazing Lakers mission Completed "
"2326452691";"0";"@luke01688 That's my exact Starbucks drink. And there is no Starbucks to be found... "
"1957240319";"4";"@obama_binladen  sure tell me about the project that you received funding for! thats great news "
"1965856967";"0";"@vickytcobra i'm sorry your day wasn't so good  does it make you feel better to know you're beating oprah on ms twitterworld?"
"2326900290";"0";"@sanasaleem Since when? I'm officially broke, everyone knows that "
"2204669012";"0";"Pretty sure I got shorted on my drink size at mcdonalds, and I didn't get a glass.  off to the theatre soon."
"2053620671";"0";"Needs a starbucks "
"1467987413";"4";"waking up with my nespresso "
"2211049673";"0";"@butterballs_mc yes because a plane air france crashed !!!!! more french and brazilian are died "
"1468037681";"4";"@TrueGabe yep to the wine, and feijoa sorbet, muffins, chutney etc... we have a large tree  always open to suggestions tho "
"2072117490";"0";"DAMN LAKERS! I wanted ORLANDO to WIN! "
"1468051061";"0";"@SimoneKali Get me an autograph and shout out! You have to record it though. My computer is dead so I can't listen. "
"1467918533";"4";"Amazing night in Dallas with my Advanced TV Production class  Happy Birhtday, Sam!!"
"1556793317";"4";"just playing psp .. "
"2053519678";"4";"The Best Day - Taylor Swift "
"1976869280";"4";"--plotting like i'm mike..'game plan:pass the ball to lebron AT ALL TIMES and DONT FOUL'..certainly we'll win  haha..go cavs goooo!"
"1963552290";"0";"Ooh hayfever has struck..thought I was going to avoid it this year but nooo!  Remedies anyone...?"
"2203872564";"0";"@Darkestwizz YouTube wouldn't let me upload my video yesterday "
"1977881484";"0";"Cancer sucks, and the worst part is seeing what the chemo side effects are on my little girl "
"2236887951";"0";"@AnnaSaccone my aunite just made a mean comment about me and said i was fat  and missing the bf. how r u? xxx"
"2000270661";"4";"1 vs 100 on Xbox Live was fun "
"1467844261";"4";"My hair is blue. "
"1467873828";"0";"@SarahReedSC treaty isn't defined "
"2184976507";"0";"@pspaddict007 i dont wanna be in the club! "
"2203187280";"0";"is wishing i was going to be in LA w/ da fam for the LAKERS Parade  but I gotta stay on my grind .. operation: get out of san diego!! &lt;3"
"1956389463";"0";"Xbox 360 RROD'd - again!  Two times already, damn you Micro$oft.  "
"1970531298";"0";"My sticker is about to fall off.  my Breast Cancer sticker I got from Danny's party - I stuck it on my phone. "
"1967954696";"0";"obama, why are images of rape at abu ghraib &quot;not particularly sensational&quot;?! just cuz it's no surprise that the military is cool w/ rape? "
"1695725313";"0";"@nrg07 i knooww.. i once watched marley and me and oprah at the same day, and i sick of crying "
"1978360280";"0";"@mattmacdonaldis epic loss  I was disappointed in LeBron, he just couldn't sink anything in the second half."
"2220983459";"0";"Got Fever  so tired"
"1760209183";"0";"sorry. something's getting my facebook stuff and tweeting it. "
"2016870802";"4";"@mollieandjackie Love and Theft is AMAZING! They opened for Taylor Swift back last year!!! Miss ya'll!!! "
"1996461050";"4";"i'm really happy. i get to see taylor swift and i got my TOMS shoes today "
"1996399755";"4";"Back in Sydney. *Hugs*, Everyone "
"1983327391";"4";"@Dannymcfly heyhey  and they love youuu! hahahaha! having a good time over in brazil then?"
"1966322459";"4";"Going to Seattle again!  #boarding SFO to SEA -  http://v.cristdr.com/3MK"
"2049441872";"4";"@thedebbyryan debby *-* hi, i'm carol from brazil, and i love you so much *-* please reply me "
"1468022231";"4";"@mandyblake  I was just about to X out of here for the night and saw your post, I started laughing!  You are funny!!  "
"2063794322";"4";"@mistadee - I've got Tweetie for the iPod Touch - recommended "
"1467918140";"4";"Blackberry Bold and Kingston 8gb microsd card en route "
"1992750275";"4";"You Belong With Me;Taylor Swift  That music video is officially THEE cutest everrrrr. I can't help but squel everytime I see it &lt;3"
"2071912718";"4";"YAY!!!! LAKERS WIN "
"1834700101";"4";"@Dr_DinaSadik Awesome!  u'll definitely know some swear words then! haha"
"2192424737";"4";"brand new 8GB ipod touch for sale! at reduced price of course. "
"2181104270";"4";"Guess who has a new job?! Oh yeah...i do! And i'm going to be working with @lebron1004! Yay!! "
"1467970653";"4";"listening to dashboard &quot;ghost of a good thing&quot; mannn definitely takes me down memory lane  good night kids"
"2001044226";"4";"Wow, another sunny day in London! Maybe it really has changed its mind about being a miserable sod all the time "
"1795134329";"4";"Raining Thursday in Brazil!!! And My mom's Birthay...  That woman is a warrior... Have a great day everyone!"
"1467901552";"4";"@ PBnJen : Thanks for the great tour and making me even more excited to work in PR!  You Rock and so does S&amp;B-would love to work there!"
"2177829707";"0";"@AshleyLTMSYF hi ash where are you now? im so jealous coz i cant see the vid u posted on youtube while u were in Manila huhu "
"1999854337";"4";"@garpu Great! I've actually always wanted to visit Seattle, so perhaps some day. "
"1468051256";"0";"in biology class. my lip hurts "
"1468004142";"0";"Hamu is on my tour tm!!!! I'm excited "
"2223107504";"0";"this army called pollen is trying to kill me  my hayfever is sooooo bad helppppp! lol"
"1977850385";"0";"aww i feel bad for lebron, he tried so hard but he has no other help on his team  he's still king james!"
"1827447082";"0";"@LeoWolfe PS. I was just trying to talk to you on facebook but you ignored me! "
"2199191514";"0";"I just got the E 74 error from my Xbox 360; in other words, it's dead  #fb"
"1957050584";"4";"@VegasBill Now that, I'd like to see. "
"2051434163";"4";"@KVAY2K  Hope you  are having a wonderful night.   I will be up again all night.  Sent you a message on YOUTUBE.  "
"1467834239";"0";"missin' the boo "
"1467980858";"0";"sad day: manu out for the season "
"1467970787";"0";"ready for nice weather, day drinking &amp; not to ever be a student again "
"1468006296";"0";"going thru town and traffic on bypass is stink "
"2052939840";"0";"not happy! In london and its chucking it down! "
"1980744616";"0";"Have to log out , I have a terrible headache....see you in a while "
"1467907298";"0";"today sucked. I'm gonna die without chris and callum!  wahhh!"
"1467904302";"0";"@nick_carter Aww Nick!! I like your hair longer, why did you cut it off?  Break. My. Heart."
"1467854917";"0";"Thanks for bursting my bubble "
"2265672322";"0";"Grrrrr....my mother found me on facebook.  Now I have to watch what I say.  Facebook is suddenly becoming WAY less cool  "
"1467896996";"0";"@griffmiester no exchanging for me, my laptop hasn't arrived "
"1832129583";"0";"@ZacBriley ouch harsh lol well then just reply to me on facebook? or dont even talk too me "
"2187216995";"0";"iphone charger died "
"1467998362";"0";"@hellivina I miss 'em too. "
"1880108827";"0";"Guantanamo is still open, I thought Obama promised to close it "
"1977121485";"0";"I can't believe the cavs lost "
"2052150181";"0";"The PSP lineup for '09 is looking pretty solid, i might have to pick one up... But the Go is too far away "
"2321538588";"0";"@NoelBajandas  Mira, I can't come to class...  I have a fever...   gonna stay in bed....  ....  Next week?"
"1467862710";"0";"My mind and body are severely protesting this &quot;getting up&quot;  thing. Had nightmares to boot "
"2061248584";"4";"@Oprah Phylicia Rashad is my idol...I dream of meeting her.  I love you too Oprah... "
"2002266078";"4";"I'm so Taylor Swift and Katy Perry. Love them. "
"1989541557";"4";"Off to London today to film with the gorgeous Davina McCall "
"1754626682";"4";"@jcutaia day 3 of mcdonalds breakfast &amp; gum  oh and some beer and weed...how healthy am i?!"
"1468004308";"4";"@rachhiiee_ jenny knows i love er. "
"2014043495";"4";"back in seattle. woot woot. Drinkin in Bellevue. I see seattle has warm weather now. Thanks for keeping the heat on while we were gone. "
"1976689125";"4";"lazy river, hot tub and fire were so relaxing. Magic are kicking the Cavs' butt! It's going to be a fantastic night "
"1957690230";"4";"i look forward to seeing mr. mcdonalds on monday "
"2011164224";"4";"@brisvegasbetty thank you I'm glad you liked it "
"1957050577";"4";"You belong with me - Taylor Swift "
"2067415918";"4";"w00t w00t! momz talks of possible goin' back to texas de brazil 4 another multi-celebration some time soon "
"1981014565";"4";"As I lay me down to sleep I pray the Lord our souls he keeps! And that Lebron comes to the ny Knicks!!!  let's WAKE UP!! (via @iamdiddy)"
"2192466901";"4";"@taylorswift13 It's National Listen To Taylor Swift Day "
"2062777305";"4";"@Oprah ...now I am curious to watch it.  And will, tomorrow Sunday if I can. Thanks!   "
"1970420174";"4";"Whirlpool Galaxy Deep Field  : http://apod.nasa.gov/apod/ap090526.html  what an amazing universe "
"1467988260";"4";"@kmacable...you're sweet...yea I'm ok! "
"1467824088";"4";"@JonathanRKnight Hi Jon! Great to hear from you! See you on the cruise, I cannot wait! Hope all is well on the Knight bus!  You are loved!"
"1985034443";"4";"watching the taylor swift special on dateline NBC "
"1759816275";"4";"Listening to Ana Free =D love you Ana.  From brazil"
"2066482725";"4";"@BrandiPowers You too  follow a fellow @Lakers fan beautiful "
"1565295599";"4";"Had my first Iced Carmel Macchiato from Starbucks this year today!! Then got to enjoy the sun and have class outside in the garden! "
"1467861992";"4";"@BradmanTV Thanks....it seemed the right moment. I love your show.  Your songs bring me joy."
"1983951192";"4";"@mileycyrus i voted for you! i hope u win!!!! and Taylor Swift too!!! "
"2187089223";"4";"Taylor Swift's songs just officially completed my music life. (: Well, not really. I just really love all of her songs. "
"1468004505";"4";"@socalgurl83 LOL nice, thanks for translating "
"1467842664";"4";"@nikhilnarayanan saw the tvc yesterday.. worked for me "
"2192744853";"4";"You belong with me by Taylor Swift. How come I don't know about this awesome song?  Slacking off now."
"2052781433";"4";"England lost to the Netherlands in the cricket!!! hahahahahahahaha that's pure gold "
"1960218617";"4";"aww, I love the dutch.  i'm probably going today to protest Mcdonalds or KFC for @peta2 "
"1468037572";"4";"i love my grandma "
"2176372766";"4";"Listened to Joanna Wang singing Lets Start from Here on YouTube. Beautiful song, beautiful voice! "
"1467862341";"4";"@rhonda_brown thanks for the tip on Sam's Club! "
"1881826639";"4";"@NYFab Happy graduations!  Say hi to Obama for us!!  (he's a bowler)"
"1981833954";"4";"On the way to vegas looking all fierce &amp; bronzed out  in Bakersfield, CA http://loopt.us/Y6_lCA.t"
"2055370237";"4";"England winning by 2 goals to nil right now "
"1980541295";"4";"I want to meet Kevin Jonas in person. and Coco Martin. and Taylor Swift. "
"2072208051";"4";"@TDLQ Well it was just so so close the whole time! But at least they pulled it out! WOOT LAKERS! "
"1468039906";"4";"Good night and good day twitters! "
"2182024070";"4";"This is awesome, England! Keep it up! "
"2052408515";"4";"Great stuff this wk: my bike ride in the wild on Sun.; Obama's speech in Cairo; last episode of Lost 3; Lakers 1st win; my wife's smile "
"2050208272";"4";"With brian liz sam ryan john and cooper going to starbucks "
"2051265077";"4";"@Oprah I can't WAIT to see that movie! "
"1467951624";"4";"@tweetshrink Hah, yea, I suppose ;)  And I love the customer service!! "
"1751887003";"4";"@David_Henrie haha i WISH i coudl meet you.. you should stop by seattle some time  home of the STARBUKS ;) I LOVE YOU DAVID!!"
"1467937106";"4";"Ok bed time. I wish I didn't have an exam on thursday otherwise I would just go around harassing people to vote! lol. Night guys! "
"1988966805";"4";"in watched hollywood.tv videos on youtube  i love the way alison says &quot;miley cyyyyrus&quot; that's so funny "
"1467862887";"4";"can't wait for vegas "
"2068629370";"4";"LOL LOL if you're looking for good laugh, check out the homie @astronautKI facebook page "
"1467841560";"4";"Another good day  nitey nite everyone! First day of school tomorrow!!! Ahh I'm kinda nervous yet excited...til tomorrow!"
"2049421986";"4";"@MichaelNi Trader Joe's is one of my favorite things about Seattle. "
"2057939426";"4";"hung out by Notre Dame today hoping  for a glimpse of Obama...and I got it!   the energy was amazing!"
"1467935976";"4";"@ferretfreakx4  I had so much fun tonight!    And I'm totally stealing all your pictures when you upload them.  hehehe"
"1968768942";"4";"watching what happens in vegas and lovin it "
"1467954024";"4";"@comeagainjen hey x] just wanted to say your awesome, and angilena or however your spell it has nothing on you "
"1467891826";"0";"amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad."
"2064712292";"4";"@billyraycyrus  heey, brazil loves you and miley "
"1962867634";"4";"Youtube comedy people are just amazing. "
"1467988811";"4";"@daNanner Yeah, just finished #castle.  Was pretty good. "
"2060224082";"4";"@ivegotnerve Yes, I am in love with someone who lives in England. But I was able to see him last May, 3rd "
"1554402730";"4";"Celebrating Phil being one year cancer free! "
"2057765588";"4";"IN LONDON Camp site with my Iphone  heheheheeh in a good mood "
"1998201770";"0";"Eww going to mcdonalds! im freakin sick of fast food. im going to barf.. "
"2014814643";"4";"starbucks to the desk, this is the life "
"1974445398";"4";"@eliizabetty maybe we will meet there. i want to go and study in london/england too "
"1972721386";"4";"@DebbieFletcher I saw them on Oprah the other day, they are really good! "
"1971343447";"4";"I have a BIG pool tournament today. If we win, we go to Vegas. Everybody send good vibes my way, please! "
"2064146112";"4";"Is in starbucks with her mummy "
"2179093392";"0";"still trying for that iphone from #squarespace... forgot about it over the weekend "
"1955940771";"0";"@ImCirocObama late on Mirror?????? when did u tweet that.. and def not!!!! I am gettin tired tho... "
"1468037639";"4";"got a great first verse and chorus goin' i love this song "
"2013966241";"0";"@praxxis To each their own though - I'll stick to PC/XBox360 gaming, Wii makes me sad these days "
"1975884713";"0";"Still on youtube and board "
"1468064699";"0";"@nicolerichie yes! we had the VHS. i cried when the old man died "
"1467919799";"4";"@warp I love that Aussie cattle dog story "
"1467970648";"0";"Lost my free copy of radioactive so can't put it on my ipod grr!And i can't go out + buy 'nother coz it came with that paper "
"1932995944";"4";"@mileycyrus Miley takes a tranquilizer for sleep which is very good, I take the time      #mileybrazil"
"1548753352";"4";"@oprah welcome to twitter! "
"1978439793";"4";"Does anyone else really really LOVE the Lakers? "
"1467836576";"0";"hey, I actually won one of my bracket pools! Too bad it wasn't the one for money "
"2051673257";"0";"@tommcfly Why we didnt have meet and greet in Brazil? The videos in argentina are making me so sad  It isnt fair.."
"2230666396";"0";"got disconnected of xbox live 1 vs 100 after having more than 30,000  at start  "
"1795958718";"4";"@TunerKid Hey, hey, hey, hey!  I'm ur 28th follower. @oprah sent me. ;)"
"1467836024";"0";"pray for me please, the ex is threatening to start sh** at my/our babies 1st Birthday party. what a jerk. and I still have a headache "
"1997456857";"0";"brazil is sad, because air france 447 "
"2248383306";"0";"still hav d headache though "
"1468055249";"0";"@dweeman why aren't you a happy camper? "
"1881680448";"0";"@syamira723  i really wanna watch that, but my dad is watching oprah! "
"1835296378";"0";"Lol! watched csi today! it was the one with taylor swift!! but she died.. sad "
"2051279917";"4";"i cant get over Taylor swift songs, repeated day and long. She's so awesome! "
"1467901424";"4";"This latest episode of NewNowNext is like full of awesome! "
"1933062571";"0";"@imraw88 Lebron is just the next Dominique Wilkins with the rate his teams are performing in the playoffs....or worse next Ewing...sad "
"1978311418";"4";"@malave585  And you said we were through back during the Celtics! haha.    Hopefully you guys will get LeBron. Bring some excitement to NY"
"2066969399";"0";"When i get too hott i get a headache, being allergic to heat sucks. No tanning for amanda anymore "
"1467972594";"4";"Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero "
"1467937413";"4";"Karaok� @ Figa on Mondays feels like a Gossip Girl episode! lots of fun. XOXO "
"1467990192";"4";"@mari_chiquitita nice pics from last years festival. How about we plan to meet there next year! "
"2190513049";"0";"arrgh! Spent hour and half trying to fix Xbox Live when its down for maintenance. No wonder it doesn't work "
"2067134501";"0";"I wanna move to LA! Or Laguna beach. Or maybe London... but not here, in this small boring country. No celebs ever come here!  uuuuh"
"2196323525";"0";"iPod touch 16GB £209 Bloody hell "
"2054050267";"0";"is watching Catherine Tate video clips on a Saturday night on Youtube... how sad is that...  http://plurk.com/p/yvm9q"
"1468052239";"0";"@MarcusMims wow i didn't get an &quot;hello&quot; u suck "
"1972182044";"0";"why do i wake up at 7 oclock in vegas? also, details of the middle of my day are missing "
"2065164008";"0";"Maybe a long shower will make me feel better  Ugh. I fucking hate America's health care system. We need to be like England!"
"1555867833";"0";"Back from Cleveland!  Miss it already    Listened to Lauren sing the whole 3 hour drive back home- felt like Gayle and Oprah on a roadtrip"
"2007746859";"4";"Woohoo! Todays a good day.. Going to get my new ipod! "
"1961418607";"0";"@ahaulil I have a bird living with me.  So I have to find other ways to kill these damn things beside the exterminator.   #vegas it sucks"
"2230224798";"0";"I updated to OS 3.0 on my iPod Touch. A few apps have stopped working.  http://bit.ly/17nwOf"
"1468052359";"0";"bedtime, school tomorrow, and i still have no books  being broke suckssss"
"1881503086";"4";"new music videos today in my YouTube Channel. thanks and please subscribe.  lol. http://bit.ly/17NsuD"
"1468023369";"4";"i'm thinking i'm blessed that ive a cmputr &amp; a fireplace on ths cold evening. Feeling content, I shall scuttle on off 2 bd  Nite all"
"1468448423";"0";"@jazred87 i told you if I caved I'd end up abusing it... much like I do Facebook. It's because I don't have any real friends "
"2003095288";"4";"@crystalchappell Good luck N ur meets. Idea to save GL - go on Oprah &amp; Ellen &amp; talk about GL &amp; Otalia. Would reach Millions of new fans "
"1467841433";"4";"i am working on my media room design and i love love love my client profile "
"1467825863";"0";"i really hate how people diss my bands!  Trace is clearly NOT ugly!"
"2056121554";"0";"Leaving for London at 5PM... so many emotions!! I'm gonna miss you Jackie "
"1467889334";"0";"@ashleyskyy but I wanted a margarita too! "
"1981836345";"4";"Just ayden and i hanging @ mcdonalds, having breakfast "
"1548913015";"4";"@divabat Hahahaaaaa! I'd like to meet your Mum someday, and talk about Oprah with her, Her likes and Dislikes, and here her opinion on it "
"1467953615";"4";"of course he makes me feel better "
"2011370292";"4";"What I love from the White House special: Barack's favorite chocolates- now as gifts to visitors: Fran's from Seattle! &amp; the burger visit "
"1833765116";"4";"@LOlakers7 AWESOME GAME TODAY "
"1467917926";"4";"playing with my new toys "
"1966963559";"4";"off to shipmates to watch the laker game  lets go lakers!!!"
"1970035141";"4";"At Starbucks, waiting for some fwends  Rainy day, hot choco and jazz. Just perfect!"
"1792073381";"4";"Obama was awesome at my graduation tonight! What a hunk "
"2266151161";"0";"New iPhone 3G S still hasn't activated.  It's been almost 48 hours. "
"1553678149";"4";"Wedding dress shopping at a swanky boutique in Seattle with my best friend....never in a million years could I have imagined this day "
"1823014490";"4";"@Triciepop Yall goin to Vegas? Make sure yall hit me up so we can drink till we drown Lol. "
"1976486578";"4";"@AlexAllTimeLow thankyou so much for taking photos with us and being so awesome. Enjoy sydney "
"1467987619";"0";"@daNanner aw, sorry to hear that. "
"1467969733";"4";"Today was so great.  My roommate and I played some soccer and I also got a nice run in on this sunny day  Time for some reading and sleep."
"1796899619";"0";"nooo, just measured my temperature, I do have a fever  gah this sucks, i cant get sick NOW! :/"
"1977619258";"0";"RIP Lebron vs. Kobe puppet commercials...you're forever in my heart  *one lonely tear*"
"1834139074";"4";"@IndieArtDesign well you will be excited to know, Kevin will be the new featured artist for our next Sydney flyer "
"2202701964";"0";"Just found out via Gazelle.com that my old cell phones &amp; the 2nd Gen iPod Nano that I inherited from my sis are worth a combined $59 "
"2229248312";"0";"i really need a new ipod  i can't fit all my music onto my ipod nano."
"1833546355";"4";"Left home this morning without my iPhone. Spent an ENTIRE day outdoors without cell, Internet, texts, etc. It was AWESOME! "
"2221953833";"0";"@angelicbiscuit http://twitpic.com/7pf62 - not a &quot;get lost in  melbourne&quot; ad rip off  we r sydney :p"
"1558617821";"4";"my version of coffee is a large sprite from mcdonalds "
"2185397935";"0";"in seattle...and sick  hate my life right now"
"1467987056";"4";"@DrMollieMarti Best of luck to you Dr and your new Rockstar sisters.  I know some women that are into MLM. I'll tell them about you. "
"1982720485";"4";"I'm looking some videos of McFly in Brazil, always awsome "
"1467870866";"0";"Has now gotten somebody to read his tweets, but cant get them to make an account. "
"2053125094";"0";"whywhywhy do Rookie Of The Year not come to England  someone send them lots of money so I can see them..."
"1467892515";"0";"@qweendassah no...he's still miss'n... "
"2013987382";"0";"leaves Las Vegas really soon "
"2228794175";"0";"o no... my iPod is frozen... omg what shud i do???!!! I CANT LIVE WITHOUT MY MUSIC!!!   X("
"1467987435";"4";"@fourzoas Good night! "
"2282968725";"0";"i can't get rid of my Facebook account "
"2063945847";"0";"thinks: ceiling lights + ceiling fan = bad = flickering shadows = headache "
"1990905022";"4";"@psproduction omg they r having a daddy n me princess ball out here in staten island 4 fathers' day!!! N katie n u popped into my head! "
"1968000023";"4";"Lakers are going to the finals baby!  I  heart my boyfriend "
"1992410040";"0";"@LUVYATEAMEDWARD Is there a site you can watch it besides Youtube? Im behind a firewall at work. "
"2289629546";"0";"Facebook ads suck  The ROI is about 1/20th of Google. Mostly accidental clicks. Spent hundreds of dollars with very low conversion."
"2177768978";"0";"Was Lovely This Morning Now It Looks Misserble  This Stuiped Weather Lol Wants A StarBucks Hot Choclate (Y)"
"1467934184";"0";"Crap. I need more dresses too. "
"1932914515";"4";"*ahem* I think @LiZAmtl @sabrina215 @Etown_Jenn &amp; @bethie138 SHOULD ALL COME TO VEGAS!! "
"1978467097";"0";"bumming it because CAVS lost...i feel so bad for Lebron "
"1468022106";"4";"@cobaltcow that's so true! Thnx man, that means an awful lot to me "
"1468060798";"0";"so a murder? gotcha.  Cant believe it"
"1677249264";"0";"Ooh snap Vegas, the real City-City @babyscratch that's where I need to be. Your in Paradise Mamma WTF am I doing in Rotterdam "
"2013925793";"4";"also, SOOOOO excited to see Taylor Swift, in Omaha, August 9th!! "
"2209796489";"0";"Having an issue installing 3.0 as my iPhone refuses to backup   Then again, I've not been able to get it to backup for months."
"1932463722";"0";"www.ink-guard.com @songzyuuup crying over the cavs loss  and drawing up my next tattoo....: @.. http://bit.ly/u6brY"
"1827778735";"4";"Enjoying a nice cup of tea and watching Norway's winning song on youtube "
"1467825218";"4";"@theragingocean BonJour Spacecowboy,I wish I was either of it .I work with Kids, can go out whenever I want and go wherever I want to "
"1989086714";"4";"new video on youtube   YAYY   its shuffling though~ not singing xDD   a video for that is comin right up "
"2046309947";"4";"Waking up in Vegas - Katy Perry  i like this song "
"1467841957";"4";"@suitelifeofkell that's freakin' cooool   i love twitter .haha"
"2064739182";"0";"Tired at work with headache  7 more hours to go...oh and getting up at 530 am tommorrow...good times"
"2001224053";"4";" I cheer myself up when I'm down by listening to my playlist called, Genius: Ballads and Cellos. I love my iPod and my taste of music."
"1468020855";"4";"being sexy and really happy "
"2249723654";"0";"Replacing coffee with chocolate milk? No wonder morning headache still on "
"2203390252";"0";"@MissSarcastic Youtube won't let me watch the vid for some reason "
"1956055893";"4";"So they pulled it off? Congrats to the Cavs. I know Usher is happy. "
"2264059804";"0";"pouring with rain in Sydney "
"1964680220";"0";"iPod touch = brick.  "
"2002249983";"0";"@featureBlend Me either   So Sad!!!!  LOVE #LeBron!!!"
"2061894294";"4";"thinks the moon looks fantabulous tonight. I'm headed to mcdonalds with my Mom. "
"1999628521";"4";"@athena422 Right on...I saw 'Ryche in Vegas at the end of April and they were awesome as usual "
"1468084731";"4";"@RoundSparrow Awesome - hope it was great! I am about 2 hours away from seeing it at the Sydney (now second world viewing) premiere "
